0.002000, 0.000000, 0.000000;
0.004000, 0.017999, 0.000000;
0.006000, 0.035996, 0.000000;
0.008000, 0.053990, 0.000000;
0.010000, 0.071983, 0.000000;
0.012000, 0.089973, 0.000000;
0.014000, 0.107961, 0.000000;
0.016000, 0.125947, 0.000000;
0.018000, 0.143931, 0.000000;
0.020000, 0.161912, 0.000000;
0.022000, 0.179892, 0.000000;
0.024000, 0.197869, 0.000000;
0.026000, 0.215844, 0.000000;
0.028000, 0.233816, 0.000000;
0.030000, 0.251787, -0.000000;
0.032000, 0.269755, -0.000000;
0.034000, 0.287722, -0.000000;
0.036000, 0.305686, -0.000000;
0.038000, 0.323647, -0.000000;
0.040000, 0.341607, -0.000000;
0.042000, 0.359564, -0.000000;
0.044000, 0.377520, -0.000000;
0.046000, 0.395473, -0.000000;
0.048000, 0.413423, -0.000000;
0.050000, 0.431372, -0.000000;
0.052000, 0.449318, -0.000000;
0.054000, 0.467262, -0.000000;
0.056000, 0.485204, -0.000000;
0.058000, 0.503143, -0.000000;
0.060000, 0.521081, -0.000000;
0.062000, 0.539016, -0.000000;
0.064000, 0.556949, -0.000000;
0.066000, 0.574879, -0.000000;
0.068000, 0.592808, -0.000000;
0.070000, 0.610734, -0.000000;
0.072000, 0.628658, 0.054531;
0.074000, 0.646579, 0.096081;
0.076000, 0.664499, 0.123713;
0.078000, 0.682416, 0.142067;
0.080000, 0.700331, 0.154105;
0.082000, 0.718243, 0.161831;
0.084000, 0.736154, 0.166534;
0.086000, 0.754062, 0.168992;
0.088000, 0.771968, 0.169717;
0.090000, 0.789871, 0.169048;
0.092000, 0.807772, 0.167211;
0.094000, 0.825671, 0.164366;
0.096000, 0.843568, 0.160627;
0.098000, 0.861462, 0.156084;
0.100000, 0.879354, 0.150813;
0.102000, 0.897244, 0.144884;
0.104000, 0.915132, 0.138324;
0.106000, 0.933017, 0.131206;
0.108000, 0.950900, 0.123600;
0.110000, 0.968780, 0.115576;
0.112000, 0.986659, 0.107200;
0.114000, 1.004535, 0.098536;
0.116000, 1.022408, 0.089643;
0.118000, 1.040280, 0.080577;
0.120000, 1.058149, 0.071390;
0.122000, 1.076016, 0.062129;
0.124000, 1.093880, 0.052819;
0.126000, 1.111742, 0.043506;
0.128000, 1.129602, 0.034232;
0.130000, 1.147459, 0.025030;
0.132000, 1.165315, 0.015931;
0.134000, 1.183167, 0.006960;
0.136000, 1.201018, -0.001863;
0.138000, 1.218866, -0.010521;
0.140000, 1.236712, -0.019002;
0.142000, 1.254555, -0.027294;
0.144000, 1.272396, -0.035396;
0.146000, 1.290235, -0.043295;
0.148000, 1.308071, -0.050986;
0.150000, 1.325905, -0.058466;
0.152000, 1.343737, -0.065734;
0.154000, 1.361566, -0.072792;
0.156000, 1.379393, -0.079642;
0.158000, 1.397218, -0.086291;
0.160000, 1.415040, -0.092744;
0.162000, 1.432860, -0.099010;
0.164000, 1.450677, -0.105079;
0.166000, 1.468493, -0.110958;
0.168000, 1.486305, -0.116653;
0.170000, 1.504116, -0.122171;
0.172000, 1.521924, -0.127522;
0.174000, 1.539729, -0.132715;
0.176000, 1.557532, -0.137761;
0.178000, 1.575333, -0.142669;
0.180000, 1.593132, -0.147452;
0.182000, 1.610928, -0.152118;
0.184000, 1.628721, -0.156634;
0.186000, 1.646512, -0.161006;
0.188000, 1.664301, -0.165246;
0.190000, 1.682088, -0.169363;
0.192000, 1.699872, -0.173367;
0.194000, 1.717653, -0.177269;
0.196000, 1.735432, -0.181078;
0.198000, 1.753209, -0.184806;
0.200000, 1.770983, -0.188462;
0.202000, 1.788755, -0.192056;
0.204000, 1.806525, -0.195511;
0.206000, 1.824292, -0.198839;
0.208000, 1.842056, -0.202050;
0.210000, 1.859819, -0.205158;
0.212000, 1.877578, -0.208171;
0.214000, 1.895336, -0.211103;
0.216000, 1.913090, -0.213962;
0.218000, 1.930843, -0.216760;
0.220000, 1.948593, -0.219507;
0.222000, 1.966340, -0.222213;
0.224000, 1.984085, -0.224756;
0.226000, 2.001828, -0.227153;
0.228000, 2.019568, -0.229420;
0.230000, 2.037306, -0.231573;
0.232000, 2.055041, -0.233626;
0.234000, 2.072774, -0.235594;
0.236000, 2.090504, -0.237490;
0.238000, 2.108232, -0.239328;
0.240000, 2.125958, -0.241120;
0.242000, 2.143680, -0.242878;
0.244000, 2.161401, -0.244441;
0.246000, 2.179119, -0.245833;
0.248000, 2.196834, -0.247077;
0.250000, 2.214547, -0.248196;
0.252000, 2.232258, -0.249211;
0.254000, 2.249966, -0.250141;
0.256000, 2.267671, -0.251007;
0.258000, 2.285374, -0.251827;
0.260000, 2.303075, -0.252617;
0.262000, 2.320773, -0.253392;
0.264000, 2.338468, -0.253958;
0.266000, 2.356161, -0.254367;
0.268000, 2.373852, -0.254679;
0.270000, 2.391540, -0.254944;
0.272000, 2.409225, -0.255201;
0.274000, 2.426908, -0.255475;
0.276000, 2.444589, -0.255780;
0.278000, 2.462267, -0.256123;
0.280000, 2.479942, -0.256504;
0.282000, 2.497615, -0.256920;
0.284000, 2.515285, -0.257136;
0.286000, 2.532953, -0.257249;
0.288000, 2.550618, -0.257339;
0.290000, 2.568281, -0.257461;
0.292000, 2.585941, -0.257646;
0.294000, 2.603599, -0.257908;
0.296000, 2.621254, -0.258244;
0.298000, 2.638906, -0.258642;
0.300000, 2.656556, -0.259086;
0.302000, 2.674204, -0.259561;
0.304000, 2.691849, -0.259813;
0.306000, 2.709491, -0.259955;
0.308000, 2.727131, -0.260073;
0.310000, 2.744768, -0.260224;
0.312000, 2.762403, -0.260437;
0.314000, 2.780035, -0.260721;
0.316000, 2.797664, -0.261068;
0.318000, 2.815291, -0.261464;
0.320000, 2.832916, -0.261890;
0.322000, 2.850537, -0.262328;
0.324000, 2.868157, -0.262532;
0.326000, 2.885773, -0.262620;
0.328000, 2.903387, -0.262681;
0.330000, 2.920999, -0.262771;
0.332000, 2.938608, -0.262920;
0.334000, 2.956214, -0.263136;
0.336000, 2.973817, -0.263413;
0.338000, 2.991419, -0.263735;
0.340000, 3.009017, -0.264084;
0.342000, 3.026613, -0.264443;
0.344000, 3.044206, -0.264588;
0.346000, 3.061797, -0.264633;
0.348000, 3.079385, -0.264662;
0.350000, 3.096970, -0.264728;
0.352000, 3.114553, -0.264858;
0.354000, 3.132133, -0.265058;
0.356000, 3.149711, -0.265321;
0.358000, 3.167286, -0.265629;
0.360000, 3.184858, -0.265964;
0.362000, 3.202428, -0.266306;
0.364000, 3.219995, -0.266460;
0.366000, 3.237559, -0.266530;
0.368000, 3.255121, -0.266592;
0.370000, 3.272680, -0.266694;
0.372000, 3.290237, -0.266857;
0.374000, 3.307790, -0.267085;
0.376000, 3.325342, -0.267367;
0.378000, 3.342890, -0.267686;
0.380000, 3.360436, -0.268020;
0.382000, 3.377979, -0.268350;
0.384000, 3.395520, -0.268505;
0.386000, 3.413058, -0.268581;
0.388000, 3.430593, -0.268645;
0.390000, 3.448126, -0.268741;
0.392000, 3.465656, -0.268887;
0.394000, 3.483183, -0.269084;
0.396000, 3.500707, -0.269321;
0.398000, 3.518229, -0.269580;
0.400000, 3.535749, -0.269840;
0.402000, 3.553265, -0.270082;
0.404000, 3.570779, -0.270152;
0.406000, 3.588290, -0.270137;
0.408000, 3.605799, -0.270104;
0.410000, 3.623305, -0.270092;
0.412000, 3.640808, -0.270120;
0.414000, 3.658308, -0.270189;
0.416000, 3.675806, -0.270287;
0.418000, 3.693301, -0.270401;
0.420000, 3.710793, -0.270511;
0.422000, 3.728283, -0.270602;
0.424000, 3.745770, -0.270515;
0.426000, 3.763254, -0.270338;
0.428000, 3.780735, -0.270139;
0.430000, 3.798214, -0.269957;
0.432000, 3.815690, -0.269814;
0.434000, 3.833163, -0.269712;
0.436000, 3.850634, -0.269645;
0.438000, 3.868102, -0.269598;
0.440000, 3.885567, -0.269557;
0.442000, 3.903029, -0.269510;
0.444000, 3.920489, -0.269274;
0.446000, 3.937946, -0.268943;
0.448000, 3.955400, -0.268587;
0.450000, 3.972852, -0.268252;
0.452000, 3.990300, -0.267960;
0.454000, 4.007746, -0.267719;
0.456000, 4.025190, -0.267523;
0.458000, 4.042630, -0.267364;
0.460000, 4.060068, -0.267228;
0.462000, 4.077503, -0.267105;
0.464000, 4.094935, -0.266770;
0.466000, 4.112364, -0.266325;
0.468000, 4.129791, -0.265848;
0.470000, 4.147215, -0.265390;
0.472000, 4.164636, -0.264977;
0.474000, 4.182054, -0.264621;
0.476000, 4.199470, -0.264320;
0.478000, 4.216883, -0.264066;
0.480000, 4.234293, -0.263848;
0.482000, 4.251700, -0.263655;
0.484000, 4.269105, -0.263206;
0.486000, 4.286506, -0.262614;
0.488000, 4.303905, -0.261969;
0.490000, 4.321301, -0.261329;
0.492000, 4.338695, -0.260727;
0.494000, 4.356085, -0.260177;
0.496000, 4.373473, -0.259678;
0.498000, 4.390858, -0.259223;
0.500000, 4.408240, -0.258798;
0.502000, 4.425619, -0.258394;
0.504000, 4.442996, -0.257666;
0.506000, 4.460369, -0.256746;
0.508000, 4.477740, -0.255735;
0.510000, 4.495108, -0.254700;
0.512000, 4.512473, -0.253682;
0.514000, 4.529836, -0.252696;
0.516000, 4.547195, -0.251743;
0.518000, 4.564552, -0.250814;
0.520000, 4.581906, -0.249896;
0.522000, 4.599257, -0.248976;
0.524000, 4.616605, -0.247656;
0.526000, 4.633951, -0.246085;
0.528000, 4.651293, -0.244377;
0.530000, 4.668633, -0.242763;
0.532000, 4.685970, -0.241280;
0.534000, 4.703304, -0.239931;
0.536000, 4.720635, -0.238698;
0.538000, 4.737964, -0.237551;
0.540000, 4.755289, -0.236456;
0.542000, 4.772612, -0.235381;
0.544000, 4.789931, -0.233904;
0.546000, 4.807248, -0.232146;
0.548000, 4.824562, -0.230048;
0.550000, 4.841874, -0.227656;
0.552000, 4.859182, -0.225009;
0.554000, 4.876487, -0.222142;
0.556000, 4.893790, -0.219093;
0.558000, 4.911090, -0.215899;
0.560000, 4.928386, -0.212598;
0.562000, 4.945680, -0.209225;
0.564000, 4.962971, -0.205441;
0.566000, 4.980260, -0.201350;
0.568000, 4.997545, -0.197045;
0.570000, 5.014827, -0.192608;
0.572000, 5.032107, -0.188104;
